CUST_ID,REGISTRATION_ID,NAME,AGE,GENDER,MARITAL_STATUS,PROFESSION,EDUCATION,CUST_COUNTRY,CUST_STATE,CUST_CITY,CUST_ADDRESS1,CUST_ADDRESS2,CUST_POSTAL_ZONE,CUST_EMAIL,CUST_PHONE_NUMBER,CUST_FAX,INCOME,MEMBERS_IN_HOUSEHOLD,MONTHS_CUSTOMER
582,"CHRIS.MONK@EMAIL1.COM","",42,"M","S","Financial analyst","College","","","","","","","","","",72188,1,36
707,"CRAIG.BAUER@EMAIL1.COM","",42,"F","S","Engineer","College","","","","","","","","","",42724,1,0
1199,"DANIEL.BARNFIELD@EMAIL2.COM","",42,"M","S","Professor","Post College","","","","","","","","","",97446,1,24
93,"CHRIS.PITT","",43,"F","S","Not employed","College","","","","","","","","","",68534,1,12
94,"CHRIS.TOWB","",43,"F","S","Self Employed","High School","","","","","","","","","",34339,1,24
180,"GEORGE.BIRD","",43,"M","S","Financial analyst","Post College","","","","","","","","","",74972,1,36
201,"JOHN.CORTEZ","",43,"M","S","Not employed","Post College","","","","","","","","","",66845,1,48
215,"ROBERT.MONK","",43,"M","S","Pharmacist","Post College","","","","","","","","","",72898,1,36
280,"JOHN.JACKSON","",43,"M","S","Accountant","Post College","","","","","","","","","",66721,1,24
411,"BEN.ALBA@EMAIL1.COM","",43,"F","S","Professor","College","","","","","","","","","",63664,1,48
412,"BEN.ALBA@EMAIL2.COM","",43,"F","S","Accountant","College","","","","","","","","","",34175,1,48
430,"JOHNMONK@EMAIL1.COM","",43,"M","S","Engineer","College","","","","","","","","","",81120,1,36
494,"GREGBAUER@EMAIL1.COM","",41,"F","S","Financial analyst","Post College","","","","","","","","","",84649,1,24
589,"CHRIS.WEBB@EMAIL1.COM","",41,"M","S","Self Employed","College","","","","","","","","","",63186,1,0
718,"EMMA.DENNER@EMAIL2.COM","",41,"M","S","Not employed","Post College","","","","","","","","","",53249,1,12
347,"ROBERT.LARTER","",42,"M","S","Private Sector","High School","","","","","","","","","",22340,1,0
1201,"GEORGE.HILLORY@EMAIL3.COM","",43,"M","S","Financial analyst","Post College","","","","","","","","","",63923,1,48
1215,"KEITH.BARNFIELD@EMAIL3.COM","",43,"M","S","Engineer","Post College","","","","","","","","","",55822,1,36
55,"JOHN.MOSS","",43,"M","S","Engineer","College","","","","","","","","","",36530,1,36
467,"CHRISBODZ@EMAIL1.COM","",43,"M","S","Professor","College","","","","","","","","","",33502,1,24
596,"CRAIG.BODZ@EMAIL1.COM","",43,"F","S","Engineer","Post College","","","","","","","","","",78523,1,36
1055,"MICHAEL.HOUSE@EMAIL1.COM","",43,"M","S","Doctor","College","","","","","","","","","",71626,1,36
1,"50524","",44,"M","S","Private Sector","High School","","","","","","","","","",36021,1,24
53,"JOHN.BODZ","",44,"M","S","Financial analyst","Post College","","","","","","","","","",51826,1,24
223,"TERRI.HOUSE","",44,"F","S","Engineer","College","","","","","","","","","",55046,1,36
564,"BILLY.WEBB@EMAIL1.COM","",44,"M","S","Unemployed","High School","","","","","","","","","",36075,1,24
712,"CRAIGCORTEZ@EMAIL1.COM","",44,"M","S","Private Sector","High School","","","","","","","","","",46257,1,48
740,"GREGJACKSON@EMAIL1.COM","",44,"F","S","Doctor","Post College","","","","","","","","","",66589,1,24
814,"TOM.BRINK@EMAIL3.COM","",44,"F","S","Lawyer","College","","","","","","","","","",67922,1,12
870,"CHRIS.CORTEZ@EMAIL2.COM","",44,"M","S","Accountant","College","","","","","","","","","",43877,1,36
959,"ROSS.BRINK@EMAIL3.COM","",44,"M","S","Professor","Post College","","","","","","","","","",102216,1,48
1001,"CHRIS.JACKSON@EMAIL1.COM","",44,"M","S","Private Sector","High School","","","","","","","","","",21896,1,24
1053,"MICHAEL.BAUER@EMAIL1.COM","",44,"M","S","Doctor","Post College","","","","","","","","","",60289,1,24
1223,"WILLIAM.HILLORY@EMAIL3.COM","",44,"F","S","Engineer","College","","","","","","","","","",40427,1,36
284,"LINDSEY.BIRD","",44,"F","S","Private Sector","High School","","","","","","","","","",23829,1,24
994,"CHARLIE.BRINK@EMAIL1.COM","",43,"F","S","Lawyer","College","","","","","","","","","",73253,1,12
1093,"CHARLIE.WEBB@EMAIL3.COM","",43,"F","S","Engineer","College","","","","","","","","","",79354,1,12
1094,"CHARLIEJACKSON@EMAIL1.COM","",43,"F","S","Private Sector","High School","","","","","","","","","",36634,1,24
1180,"MICHAEL.JACKSON@EMAIL2.COM","",43,"M","S","Engineer","Post College","","","","","","","","","",88312,1,36
286,"MARK.HILLORY","",45,"F","S","Doctor","College","","","","","","","","","",53765,1,12
301,"TERRI.DENNER","",45,"F","S","Professor","College","","","","","","","","","",60655,1,36
492,"GREG.TOWB@EMAIL2.COM","",45,"M","S","Not employed","High School","","","","","","","","","",26488,1,48
527,"RICH.ALBA@EMAIL1.COM","",45,"M","S","Professor","College","","","","","","","","","",62301,1,36
534,"ROSS.MONK@EMAIL1.COM","",45,"F","S","Nursing","Post College","","","","","","","","","",97390,1,36
765,"JASON.KODJO@EMAIL1.COM","",45,"M","S","Self Employed","Post College","","","","","","","","","",93088,1,24
776,"KEITH.HOUSE@EMAIL2.COM","",45,"M","S","Financial analyst","Post College","","","","","","","","","",88237,1,24
787,"MICHAELWEBB@EMAIL1.COM","",45,"F","S","Self Employed","College","","","","","","","","","",37002,1,12
805,"ROSS.WILSON@EMAIL1.COM","",45,"F","S","Self Employed","High School","","","","","","","","","",46303,1,36
828,"WBIRD@EMAIL4.COM","",45,"M","S","Financial analyst","College","","","","","","","","","",36079,1,48
978,"ADRIAN.MOSS@EMAIL3.COM","",45,"M","S","Lawyer","Post College","","","","","","","","","",91789,1,24
1080,"ALAN.HILLORY@EMAIL3.COM","",45,"F","S","Self Employed","College","","","","","","","","","",36349,1,24
1084,"BILLY.CORTEZ@EMAIL3.COM","",45,"F","S","Doctor","Post College","","","","","","","","","",80334,1,24
367,"GREGORY.MILLER","",45,"F","S","Not employed","High School","","","","","","","","","",30540,1,24
562,"BILLY.PITT@EMAIL2.COM","",45,"F","S","Engineer","College","","","","","","","","","",38761,1,24
686,"BILLY.BRINK@EMAIL1.COM","",45,"M","S","Engineer","College","","","","","","","","","",47844,1,48
293,"MICHAEL.WEBB","",46,"M","S","Lawyer","College","","","","","","","","","",69877,1,24
493,"GREG.WEBB@EMAIL1.COM","",46,"F","S","Not employed","College","","","","","","","","","",56869,1,36
566,"BILLYBRINK@EMAIL1.COM","",46,"F","S","Engineer","College","","","","","","","","","",61199,1,36
704,"CHRIS.READY@EMAIL1.COM","",44,"M","S","Doctor","Post College","","","","","","","","","",57620,1,48
80,"BILL.HOUSE","",45,"F","S","Doctor","College","","","","","","","","","",67743,1,24
84,"BILLY.MOSS","",45,"F","S","Self Employed","Post College","","","","","","","","","",77606,1,24
281,"KEITH.CORTEZ","",45,"M","S","Not employed","High School","","","","","","","","","",45303,1,48
1020,"GEORGE.WEBB@EMAIL3.COM","",46,"M","S","Engineer","Post College","","","","","","","","","",58818,1,24
809,"STUART.BIRD@EMAIL1.COM","",47,"F","S","Doctor","College","","","","","","","","","",61091,1,48
10,"3394840","",47,"M","S","Financial analyst","College","","","","","","","","","",78746,1,36
87,"BILLY.WEBB","",47,"F","S","Financial analyst","College","","","","","","","","","",64477,1,12
1010,"EMMA.ANDERSON@EMAIL2.COM","",47,"M","S","Engineer","College","","","","","","","","","",53043,1,36
1087,"CHARLIE.BODZ@EMAIL3.COM","",47,"F","S","Pharmacist","College","","","","","","","","","",51654,1,12
460,"BOB.BRINK@EMAIL2.COM","",47,"F","S","Nursing","Post College","","","","","","","","","",89100,1,24
470,"CHRISPITT@EMAIL1.COM","",47,"M","S","Private Sector","High School","","","","","","","","","",35257,1,48
863,"CHARLIE.PITT@EMAIL1.COM","",47,"F","S","Lawyer","College","","","","","","","","","",46463,1,0
917,"JACOB.MOSS@EMAIL3.COM","",47,"F","S","Professor","College","","","","","","","","","",76992,1,24
23,"BEN.ALBA","",48,"M","S","Pharmacist","Post College","","","","","","","","","",93796,1,24
781,"MARK.MOSS@EMAIL3.COM","",48,"M","S","Not employed","College","","","","","","","","","",77076,1,24
1023,"GREG.CORTEZ@EMAIL3.COM","",48,"M","S","Lawyer","Post College","","","","","","","","","",103422,1,24
143,"TERRI.MONK","",48,"F","S","Accountant","Post College","","","","","","","","","",103033,1,48
253,"DUSTIN.BAUER","",48,"F","S","Not employed","College","","","","","","","","","",38239,1,24
892,"GREG.BAUER@EMAIL3.COM","",48,"F","S","Private Sector","High School","","","","","","","","","",33331,1,12
906,"GREGORY.TOWB@EMAIL2.COM","",48,"M","S","Engineer","College","","","","","","","","","",69876,1,24
1143,"RSADYGOV@EMAIL4.COM","",48,"F","S","Nursing","Post College","","","","","","","","","",90800,1,48
745,"GREGORYPITT@EMAIL1.COM","",48,"M","S","Not employed","College","","","","","","","","","",65909,1,24
847,"BILLY.MONK@EMAIL3.COM","",46,"M","S","Private Sector","High School","","","","","","","","","",40041,1,24
929,"JESSICA.TOWB@EMAIL2.COM","",46,"F","S","Accountant","College","","","","","","","","","",77770,1,24
20,"9815948","",46,"M","S","Self Employed","Post College","","","","","","","","","",100248,1,24
881,"CRAIG.PITT@EMAIL3.COM","",46,"M","S","Engineer","College","","","","","","","","","",38776,1,24
826,"TREVORHOUSE@EMAIL1.COM","",49,"F","S","Doctor","Post College","","","","","","","","","",70689,1,12
1044,"JESSICA.HOUSE@EMAIL2.COM","",49,"M","S","Engineer","College","","","","","","","","","",75212,1,36
968,"TREVOR.BAUER@EMAIL2.COM","",50,"M","S","Doctor","College","","","","","","","","","",75783,1,24
876,"CRAIG.CORTEZ@EMAIL1.COM","",50,"F","S","Pharmacist","Post College","","","","","","","","","",65031,1,0
613,"JACOB.BIRD@EMAIL2.COM","",51,"M","S","Engineer","Post College","","","","","","","","","",98210,1,24
323,"DUSTIN.LARTER","",51,"F","S","Professor","College","","","","","","","","","",54864,1,24
607,"CRAIGBRINK@EMAIL1.COM","",51,"M","S","Engineer","Post College","","","","","","","","","",78991,1,36
608,"GEORGEMONK@EMAIL1.COM","",51,"M","S","Not employed","College","","","","","","","","","",76156,1,36
670,"ADRIAN.PITT@EMAIL1.COM","",51,"F","S","Engineer","Post College","","","","","","","","","",66235,1,36
0,"","",52,"F","S","Private Sector","High School","","","","","","","","","",48380,1,36
263,"GREGORY.ALBA","",52,"F","S","Accountant","Post College","","","","","","","","","",101450,1,24
410,"GREGORY.BARNFIELD","",52,"M","S","Engineer","Post College","","","","","","","","","",102693,1,48
804,"ROSS.WEBB@EMAIL3.COM","",52,"M","S","Private Sector","High School","","","","","","","","","",27109,1,12
966,"TERRI.WILSON@EMAIL2.COM","",52,"F","S","Engineer","College","","","","","","","","","",73661,1,48
407,"BOBPITT@EMAIL1.COM","",53,"M","S","Pharmacist","College","","","","","","","","","",61820,1,48
771,"JOHN.MOSS@EMAIL3.COM","",53,"M","S","Private Sector","High School","","","","","","","","","",34059,1,24
901,"GREGORY.MONK@EMAIL2.COM","",54,"F","S","Private Sector","High School","","","","","","","","","",28350,1,0
619,"JACOB.WEBB@EMAIL1.COM","",55,"M","S","Not employed","Post College","","","","","","","","","",92343,1,0
620,"JACOBBAUER@EMAIL1.COM","",55,"M","S","Self Employed","College","","","","","","","","","",85360,1,0
179,"DUSTIN.TOWB","",49,"F","S","Self Employed","College","","","","","","","","","",81372,1,36
1179,"MICHAEL.JACKSON@EMAIL1.COM","",49,"F","S","Scientist","College","","","","","","","","","",61010,1,36
611,"GREGCORTEZ@EMAIL1.COM","",49,"M","S","Lawyer","Post College","","","","","","","","","",85690,1,12
44,"GREG.BIRD","",49,"M","S","Professor","College","","","","","","","","","",60680,1,36
854,"BRED.HOUSE@EMAIL3.COM","",59,"F","S","Not employed","College","","","","","","","","","",52949,1,36
913,"HARVEY.BRINK@EMAIL2.COM","",60,"F","S","Lawyer","College","","","","","","","","","",59566,1,48
914,"JACOB.CORTEZ@EMAIL1.COM","",60,"F","S","Self Employed","High School","","","","","","","","","",47490,1,48
414,"BOB.BODZ@EMAIL1.COM","",63,"M","S","Unemployed","High School","","","","","","","","","",50527,1,0
283,"KEITH.WILSON","",64,"F","S","Private Sector","High School","","","","","","","","","",39351,1,48
634,"KEITH.MONK@EMAIL2.COM","",64,"M","S","Engineer","Post College","","","","","","","","","",118900,1,48
574,"BOB.TOWB@EMAIL3.COM","",65,"M","S","Not employed","High School","","","","","","","","","",47475,1,0
222,"STUART.MOSS","",66,"M","S","Engineer","College","","","","","","","","","",64391,1,24
1222,"WILLIAM.BARNFIELD@EMAIL2.COM","",66,"M","S","Doctor","College","","","","","","","","","",83119,1,24
1022,"GREG.ANDERSON@EMAIL2.COM","",67,"F","S","Pharmacist","Post College","","","","","","","","","",115312,1,36
264,"GREGORY.BIRD","",72,"F","S","Private Sector","High School","","","","","","","","","",38920,1,36
35,"ALAN.POLO","",73,"M","S","Doctor","Post College","","","","","","","","","",108253,1,12
1035,"HELENA.DENNER@EMAIL1.COM","",73,"M","S","Self Employed","Post College","","","","","","","","","",129583,1,12
324,"EMMA.ANDERSON","",75,"F","S","Private Sector","High School","","","","","","","","","",43340,1,24
997,"CHARLIE.KODJO@EMAIL1.COM","",75,"F","S","Doctor","Post College","","","","","","","","","",115684,1,24
577,"BRED.BRINK@EMAIL1.COM","",96,"F","S","Engineer","Post College","","","","","","","","","",152375,1,36
353,"WILLIAM.BRINK","",25,"M","U","Financial analyst","College","","","","","","","","","",58376,1,24
384,"CHARLIE.STILLER","",25,"F","U","Doctor","College","","","","","","","","","",30295,1,48
466,"CHRISBIRD@EMAIL1.COM","",25,"F","U","Financial analyst","College","","","","","","","","","",32814,1,48
741,"GREGORYBIRD@EMAIL1.COM","",55,"F","S","Self Employed","Post College","","","","","","","","","",86633,1,36
164,"BOB.JACKSON","",56,"F","S","Nursing","College","","","","","","","","","",55861,1,0
1164,"DUSTIN.DENNER@EMAIL3.COM","",56,"F","S","Self Employed","College","","","","","","","","","",66270,1,0
238,"BILL.ROBERTS","",57,"F","S","Engineer","College","","","","","","","","","",81408,1,36
269,"GREGORY.POLO","",26,"M","U","Lawyer","College","","","","","","","","","",62945,1,24
288,"MICHAEL.BODZ","",26,"M","U","Private Sector","High School","","","","","","","","","",26560,1,36
290,"MICHAEL.MOSS","",26,"F","U","Self Employed","College","","","","","","","","","",60172,1,36
318,"CHARLIE.READY","",26,"F","U","Engineer","College","","","","","","","","","",39653,1,24
433,"JOHNTOWB@EMAIL1.COM","",26,"F","U","Self Employed","College","","","","","","","","","",50263,1,48
449,"BILL.PITT@EMAIL2.COM","",26,"F","U","Financial analyst","Post College","","","","","","","","","",76200,1,12
455,"BILLYPITT@EMAIL1.COM","",26,"M","U","Professor","College","","","","","","","","","",47788,1,24
456,"BILLYTOWB@EMAIL1.COM","",26,"F","U","Private Sector","High School","","","","","","","","","",30296,1,24
508,"JOHN.MOSS@EMAIL1.COM","",26,"M","U","Pharmacist","College","","","","","","","","","",22690,1,24
509,"JOHN.MOSS@EMAIL2.COM","",26,"M","U","Financial analyst","Post College","","","","","","","","","",76812,1,24
648,"ROSS.BAUER@EMAIL1.COM","",26,"M","U","Self Employed","Post College","","","","","","","","","",32460,1,24
898,"GREGORY.ALBA@EMAIL1.COM","",26,"M","U","Engineer","College","","","","","","","","","",52121,1,12
485,"GREG.BODZ@EMAIL2.COM","",27,"M","U","Nursing","College","","","","","","","","","",19625,1,48
899,"GREGORY.BODZ@EMAIL1.COM","",27,"M","U","Not employed","High School","","","","","","","","","",35947,1,12
271,"GREGORY.WEBB","",29,"M","U","Professor","College","","","","","","","","","",27862,1,24
319,"CHRIS.JACKSON","",29,"F","U","Professor","College","","","","","","","","","",44096,1,24
343,"MICHAEL.BRINK","",29,"F","U","Professor","Post College","","","","","","","","","",39694,1,36
371,"JESSICA.CORTEZ","",29,"F","U","Unemployed","High School","","","","","","","","","",16338,1,24
409,"CHARLIE.BARNFIELD","",29,"F","U","Financial analyst","College","","","","","","","","","",60429,1,36
500,"JACOBWEBB@EMAIL1.COM","",25,"F","U","Accountant","College","","","","","","","","","",38864,1,48
539,"ROSS.POLO@EMAIL1.COM","",25,"F","U","Not employed","College","","","","","","","","","",31103,1,12
871,"CHRIS.MILLER@EMAIL1.COM","",25,"M","U","Not employed","Post College","","","","","","","","","",56160,1,24
268,"GREGORY.PITT","",26,"F","U","Private Sector","High School","","","","","","","","","",26930,1,24
375,"OWEN.BARNFIELD","",32,"M","U","Professor","College","","","","","","","","","",49515,1,24
413,"BOB.BIRD@EMAIL2.COM","",32,"F","U","Pharmacist","Post College","","","","","","","","","",77642,1,48
341,"KEITH.JACKSON","",33,"F","U","Engineer","College","","","","","","","","","",31877,1,24
364,"GEORGE.HOFFMAN","",33,"F","U","Private Sector","High School","","","","","","","","","",33929,1,48
406,"BOBMOSS@EMAIL1.COM","",33,"F","U","Not employed","High School","","","","","","","","","",38128,1,36
459,"BOB.BAUER@EMAIL2.COM","",33,"F","U","Self Employed","College","","","","","","","","","",24955,1,36
484,"GREG.BODZ@EMAIL1.COM","",33,"F","U","Doctor","Post College","","","","","","","","","",48434,1,36
614,"JACOB.BODZ@EMAIL1.COM","",33,"M","U","Professor","College","","","","","","","","","",55948,1,24
391,"MICHAEL.ROBERTS","",34,"F","U","Doctor","College","","","","","","","","","",47653,1,24
474,"CRAIGWEBB@EMAIL1.COM","",34,"F","U","Financial analyst","College","","","","","","","","","",68012,1,12
668,"ADRIAN.MONK@EMAIL2.COM","",34,"F","U","Private Sector","High School","","","","","","","","","",18813,1,36
259,"GEORGE.KODJO","",35,"F","U","Private Sector","High School","","","","","","","","","",31256,1,0
260,"GEORGE.READY","",35,"F","U","Not employed","High School","","","","","","","","","",37933,1,0
278,"JESSICA.DERN","",35,"F","U","Private Sector","High School","","","","","","","","","",33974,1,48
393,"TERRI.BARNFIELD","",35,"F","U","Nursing","Post College","","","","","","","","","",80981,1,36
381,"ANASTASIA.BRINK","",36,"M","U","Doctor","Post College","","","","","","","","","",90297,1,12
321,"DANIEL.CORTEZ","",38,"F","U","Not employed","High School","","","","","","","","","",25555,1,24
579,"CHRIS.ALBA@EMAIL2.COM","",43,"F","U","Engineer","College","","","","","","","","","",43255,1,36
501,"JOHN.ALBA@EMAIL2.COM","",44,"F","U","Financial analyst","College","","","","","","","","","",42663,1,24
322,"DANIEL.MILLER","",30,"F","U","Unemployed","High School","","","","","","","","","",19141,1,24
327,"GREGORY.BAUER","",30,"F","U","Self Employed","High School","","","","","","","","","",36724,1,24
444,"ALAN.POLO@EMAIL1.COM","",31,"F","U","Not employed","Post College","","","","","","","","","",73226,1,24
251,"CHRIS.CORTEZ","",32,"M","U","Engineer","College","","","","","","","","","",64186,1,24
602,"CRAIG.PITT@EMAIL2.COM","",24,"M","U","Private Sector","High School","","","","","","","","","",23506,2,36
859,"CHARLIE.DERN@EMAIL2.COM","",24,"M","U","Not employed","College","","","","","","","","","",24353,2,36
1014,"GEORGE.BODZ@EMAIL3.COM","",24,"F","U","Engineer","College","","","","","","","","","",40421,2,36
16,"6765966","",25,"M","U","Professor","Post College","","","","","","","","","",40721,2,48
40,"BRED.POLO","",25,"F","U","Not employed","College","","","","","","","","","",56473,2,24
42,"BRED.WEBB","",25,"F","U","Not employed","College","","","","","","","","","",64673,2,0
59,"MARK.DERN","",25,"F","U","Accountant","College","","","","","","","","","",23758,2,36
99,"CRAIG.MOSS","",25,"F","U","Engineer","Post College","","","","","","","","","",41867,2,24
159,"BILL.MILLER","",25,"F","U","Private Sector","High School","","","","","","","","","",13159,2,48
209,"MARK.DENNER","",25,"F","U","Private Sector","High School","","","","","","","","","",16715,2,36
334,"HELENA.KLOVES","",25,"F","U","Engineer","Post College","","","","","","","","","",62660,2,48
530,"RICH.PITT@EMAIL2.COM","",25,"M","U","Not employed","College","","","","","","","","","",17581,2,12
618,"JACOB.TOWB@EMAIL2.COM","",25,"M","U","Self Employed","Post College","","","","","","","","","",76213,2,0
666,"ADRIAN.BODZ@EMAIL2.COM","",25,"F","U","Private Sector","High School","","","","","","","","","",20616,2,36
733,"GREG.CORTEZ@EMAIL2.COM","",25,"F","U","Not employed","College","","","","","","","","","",36126,2,24
749,"HARVEY.MONK@EMAIL1.COM","",25,"M","U","Engineer","College","","","","","","","","","",27756,2,24
792,"OWEN.TOWB@EMAIL3.COM","",25,"M","U","Unemployed","High School","","","","","","","","","",30923,2,48
800,"ROSS.LARTER@EMAIL1.COM","",25,"F","U","Pharmacist","College","","","","","","","","","",44705,2,36
408,"BOBTOWB@EMAIL1.COM","",54,"F","U","Engineer","College","","","","","","","","","",55441,1,24
2,"226666","",21,"F","U","Pharmacist","Post College","","","","","","","","","",27677,2,36
1002,"CHRIS.JACKSON@EMAIL2.COM","",21,"F","U","Scientist","Post College","","","","","","","","","",49024,2,36
27,"BOB.MONK","",25,"M","U","Engineer","College","","","","","","","","","",44839,2,12
779,"MARK.ALBA@EMAIL3.COM","",22,"M","U","Not employed","Post College","","","","","","","","","",26855,2,48
1026,"GREGORY.HOUSE@EMAIL1.COM","",25,"M","U","Professor","College","","","","","","","","","",54262,2,12
1027,"GREGORY.HOUSE@EMAIL2.COM","",25,"M","U","Not employed","College","","","","","","","","","",52111,2,12
1040,"JACOB.READY@EMAIL3.COM","",25,"F","U","Engineer","College","","","","","","","","","",62559,2,24
1042,"JASON.ROBERTS@EMAIL1.COM","",25,"F","U","Engineer","College","","","","","","","","","",51576,2,0
1059,"OWEN.MILLER@EMAIL3.COM","",25,"F","U","Financial analyst","College","","","","","","","","","",52649,2,36
1099,"DUSTIN.HILLORY@EMAIL1.COM","",25,"F","U","Self Employed","Post College","","","","","","","","","",50305,2,24
1159,"CHARLIE.READY@EMAIL3.COM","",25,"F","U","Private Sector","High School","","","","","","","","","",30178,2,48
1209,"TREVOR.JACKSON@EMAIL3.COM","",25,"F","U","Unemployed","High School","","","","","","","","","",13751,2,36
5,"660891","",26,"M","U","Engineer","Post College","","","","","","","","","",49660,2,24
34,"ALAN.MOSS","",26,"M","U","Engineer","College","","","","","","","","","",49615,2,24
89,"CHRIS.BIRD","",26,"F","U","Financial analyst","College","","","","","","","","","",40420,2,36
156,"ALAN.KLOVES","",26,"M","U","Financial analyst","College","","","","","","","","","",52826,2,24
210,"MARK.KLOVES","",26,"F","U","Lawyer","College","","","","","","","","","",53700,2,36
211,"MARK.LARTER","",26,"M","U","Engineer","College","","","","","","","","","",43813,2,12
214,"ROBERT.DERN","",26,"F","U","Self Employed","Post College","","","","","","","","","",60216,2,24
234,"ADRIAN.BRINK","",26,"F","U","Not employed","College","","","","","","","","","",48007,2,12
272,"HELENA.HOUSE","",26,"M","U","Doctor","College","","","","","","","","","",54962,2,48
314,"BRANDON.READY","",26,"M","U","Doctor","College","","","","","","","","","",62007,2,24
838,"ALAN.HOFFMAN@EMAIL2.COM","",25,"M","U","Engineer","Post College","","","","","","","","","",30375,2,24
849,"BILLY.WEBB@EMAIL3.COM","",25,"F","U","Scientist","Post College","","","","","","","","","",71387,2,24
947,"MICHAEL.MONK@EMAIL2.COM","",25,"M","U","Accountant","Post College","","","","","","","","","",63395,2,48
967,"TOM.ANDERSON@EMAIL2.COM","",25,"F","U","Nursing","College","","","","","","","","","",62749,2,36
1016,"GEORGE.CORTEZ@EMAIL2.COM","",25,"M","U","Engineer","Post College","","","","","","","","","",67888,2,48
556,"BEN.DERN@EMAIL3.COM","",26,"F","U","Engineer","College","","","","","","","","","",38058,2,36
573,"BOB.PITT@EMAIL3.COM","",26,"F","U","Self Employed","Post College","","","","","","","","","",73943,2,24
580,"CHRIS.BIRD@EMAIL2.COM","",26,"F","U","Nursing","College","","","","","","","","","",40613,2,48
612,"JACOB.BIRD@EMAIL1.COM","",26,"M","U","Private Sector","High School","","","","","","","","","",20624,2,0
676,"ADRIANBAUER@EMAIL1.COM","",26,"F","U","Self Employed","High School","","","","","","","","","",12192,2,0
677,"ADRIANBRINK@EMAIL1.COM","",26,"M","U","Pharmacist","College","","","","","","","","","",62846,2,24
679,"ADRIANREADY@EMAIL1.COM","",26,"F","U","Engineer","Post College","","","","","","","","","",56085,2,36
706,"CHRISCORTEZ@EMAIL1.COM","",26,"F","U","Financial analyst","College","","","","","","","","","",52581,2,24
721,"ETOWB@EMAIL4.COM","",26,"F","U","Nursing","College","","","","","","","","","",49717,2,36
722,"GEORGE.BODZ@EMAIL1.COM","",26,"F","U","Self Employed","College","","","","","","","","","",53801,2,36
794,"RICH.WILSON@EMAIL2.COM","",26,"F","U","Financial analyst","College","","","","","","","","","",65686,2,48
801,"ROSS.MOSS@EMAIL3.COM","",26,"F","U","Financial analyst","College","","","","","","","","","",60251,2,24
872,"CHRIS.POLO@EMAIL3.COM","",26,"F","U","Financial analyst","College","","","","","","","","","",17454,2,24
880,"CRAIG.MOSS@EMAIL3.COM","",26,"F","U","Unemployed","High School","","","","","","","","","",24738,2,12
1005,"CRAIG.HILLORY@EMAIL1.COM","",26,"M","U","Lawyer","Post College","","","","","","","","","",67608,2,24
1034,"HARVEY.WILSON@EMAIL2.COM","",26,"M","U","Accountant","College","","","","","","","","","",56617,2,24
1089,"CHARLIE.KLOVES@EMAIL2.COM","",26,"F","U","Engineer","College","","","","","","","","","",65020,2,36
1156,"CHARLIE.BAUER@EMAIL3.COM","",26,"M","U","Engineer","College","","","","","","","","","",63106,2,24
403,"BOBBIRD@EMAIL1.COM","",26,"M","U","Not employed","College","","","","","","","","","",37493,2,36
417,"BOB.MOSS@EMAIL1.COM","",26,"F","U","Nursing","College","","","","","","","","","",40183,2,0
419,"BOB.TOWB@EMAIL2.COM","",26,"M","U","Engineer","College","","","","","","","","","",32504,2,48
517,"KEITHBIRD@EMAIL1.COM","",26,"M","U","Doctor","College","","","","","","","","","",60716,2,24
555,"BEN.CORTEZ@EMAIL2.COM","",26,"F","U","Engineer","Post College","","","","","","","","","",64081,2,24
90,"CHRIS.BODZ","",27,"M","U","Self Employed","College","","","","","","","","","",35301,2,24
129,"KEITH.PITT","",27,"M","U","Scientist","College","","","","","","","","","",42256,2,24
147,"ADRIAN.BIRD","",27,"M","U","Self Employed","High School","","","","","","","","","",31337,2,0
524,"MILA.BODZ@EMAIL1.COM","",27,"F","U","Doctor","College","","","","","","","","","",49528,2,48
545,"TOM.READY@EMAIL2.COM","",27,"F","U","Engineer","College","","","","","","","","","",44513,2,24
591,"CHRISBRINK@EMAIL1.COM","",27,"M","U","Private Sector","High School","","","","","","","","","",25255,2,48
780,"MARK.DERN@EMAIL3.COM","",27,"F","U","Accountant","College","","","","","","","","","",56934,2,36
1073,"TREVORJACKSON@EMAIL1.COM","",27,"F","U","Accountant","College","","","","","","","","","",65843,2,48
1090,"CHARLIE.MILLER@EMAIL2.COM","",27,"M","U","Engineer","College","","","","","","","","","",47771,2,24
1129,"LINDSEY.BODZ@EMAIL3.COM","",27,"M","U","Engineer","College","","","","","","","","","",58451,2,24
1147,"TREVOR.HOUSE@EMAIL3.COM","",27,"M","U","Self Employed","High School","","","","","","","","","",28988,2,0
3,"254376","",28,"F","U","Private Sector","High School","","","","","","","","","",27569,2,36
103,"EMMA.BAUER","",28,"F","U","Lawyer","College","","","","","","","","","",58341,2,0
681,"ALAN.MONK@EMAIL3.COM","",28,"F","U","Engineer","College","","","","","","","","","",61714,2,12
724,"GEORGE.MONK@EMAIL2.COM","",28,"M","U","Professor","College","","","","","","","","","",45576,2,48
1003,"CHRIS.READY@EMAIL3.COM","",28,"F","U","Not employed","High School","","","","","","","","","",21961,2,36
1103,"GEORGE.BAUER@EMAIL3.COM","",28,"F","U","Engineer","College","","","","","","","","","",48220,2,0
47,"GREG.MOSS","",29,"F","U","Doctor","College","","","","","","","","","",63538,2,24
