REGISTRATION_ID,CUST_ID,PRODUCT_ID,CATEGORY,LINE,ITEM_NAME,ACTIVITY_TYPE,ACTIVITY_TYPE_DESC,ACTIVITY_TIME_DATE_FORMAT,ACTIVITY_AMOUNT,ONLINE_CATEGORY,ONLINE_PRODUCT_INFORMATION,PRODUCT_BROWSED,PRODUCT_PURCHASED,ITEMS_PLACED_IN_CART,ONSITE_SEARCHES,PAGE_VIEWS,PRODUCT_ABANDONED
CRAIG.BAUER@EMAIL3.COM,1004,Elie Tahari One Button Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:59,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Eggplant Career Suit,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:01,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Black Career Suit,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:01,-,Clothes,Clothes,0,0,0,0,0,0
CHRISBRINK@EMAIL1.COM,591,Elie Tahari Scarlett Sleeveless Blouse,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:48,-,Clothes,Clothes,0,0,0,0,0,0
CHRISBRINK@EMAIL1.COM,591,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:48,-,Clothes,Clothes,0,0,0,0,0,0
CHRISBRINK@EMAIL1.COM,591,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:48,-,Clothes,Clothes,0,0,0,0,0,0
CHRISBRINK@EMAIL1.COM,591,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:48,-,Clothes,Clothes,0,0,0,0,0,0
CHRISBRINK@EMAIL1.COM,591,Elie Tahari White Career Blouse,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:48,-,Clothes,Clothes,0,0,0,0,0,0
CHRISBRINK@EMAIL1.COM,591,Nike Women's Hyperspike Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:48,-,Clothes,Clothes,0,0,0,0,0,0
CHRISBRINK@EMAIL1.COM,591,Nike Women's Air Max Running Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:48,-,Clothes,Clothes,0,0,0,0,0,0
CHRISBRINK@EMAIL1.COM,591,Nike Women's Free 5.0 Running Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:48,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike  Women's Air Max,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:01,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Juvenate Women's Gold Shoes,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 4:04,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Women Comfort+ Running Sneakers,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 4:04,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Women Free Running Sneakers,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 4:04,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Ralph Lauren Hooded Pullover,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 4:04,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Ralph Lauren Cotton Indigo Sweater ,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 4:04,-,Clothes,Clothes,0,0,0,0,0,0
CRAIG.BAUER@EMAIL3.COM,1004,Ralph Lauren Cotton Raglan Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 15:33,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HOFFMAN,394,Ralph Lauren Cashmere Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 16:41,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HOFFMAN,394,Ralph Lauren Ribbed Cotton Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 16:41,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HOFFMAN,394,Ralph Lauren Sport Cable Knit Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 16:41,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HOFFMAN,394,Guess Women's Full Collar Short Down Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 16:41,-,Clothes,Clothes,0,0,0,0,0,0
GREG.HOUSE,107,Guess Women's Wrap Coat,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 5:56,-,Clothes,Clothes,0,0,0,0,0,0
GREG.HOUSE,107,Guess Women's Quilted Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 3:08,-,Clothes,Clothes,0,0,0,0,0,0
GREG.HOUSE,107,Guess Women's Moto Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 3:08,-,Clothes,Clothes,0,0,0,0,0,0
GREG.HOUSE,107,Guess Women's Jean Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 3:08,-,Clothes,Clothes,0,0,0,0,0,0
GREG.HOUSE,107,Guess Women's Skinny Jeans,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 3:08,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Boot Cut Jeans,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 16:05,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Mid-rise Jeans,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 16:05,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Tommy Hilfiger Jacquard Tote,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Tommy Arianna Tote,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Tommy Hilfiger Everyday Tote,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Tommy Hilfiger Alexa purse ,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Elie Tahari Jocelyn Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Elie Tahari Emory Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Elie Tahari Ophelia Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Elie Tahari Gwenyth Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Adidas Black Running Tights,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Adidas Originals Black Hoodie,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HOFFMAN,394,Adidas Originals Grey Hoodie,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 16:41,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HOFFMAN,394,Adidas Originals Classic White Sweatshirt,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 16:41,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Adidas Originals Classic Black Sweatshirt,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:24,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Adidas Originals Classic Grey Sweatshirt,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:24,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Adidas Originals Grey Running Tights,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Adidas Training Pant - Black,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:23,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Adidas Training Pant - White,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 9:18,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Adidas Classic 3-stripe pant,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 9:18,-,Clothes,Clothes,0,0,0,0,0,0
JACOB.PITT@EMAIL3.COM,918,Adidas Classic 3-stripe pant - blue,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:58,-,Clothes,Clothes,0,0,0,0,0,0
JACOB.PITT@EMAIL3.COM,918,Elie Tahari Lace Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:58,-,Clothes,Clothes,0,0,0,0,0,0
JACOB.PITT@EMAIL3.COM,918,Adidas Training Pant - Black,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:58,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Adidas Originals Grey Running Tights,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 9:18,-,Clothes,Clothes,0,0,0,0,0,0
JACOB.PITT@EMAIL3.COM,918,Anastasia Beverly Hills Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:58,-,Clothes,Clothes,0,0,0,0,0,0
JACOB.PITT@EMAIL3.COM,918,Guess Fit and Flair Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:58,-,Clothes,Clothes,0,0,0,0,0,0
JACOB.PITT@EMAIL3.COM,918,Bar III Cropped Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:58,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Anne Klein Fayza Dress Shoes,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 9:18,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Anne Klein Barb Dress Shoes,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 9:18,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Calvin Klein Gayle High Heel Shoes,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 9:18,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Calvin Klein Catherine High Heel Shoes,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 9:18,-,Clothes,Clothes,0,0,0,0,0,0
WILLIAM.HILLORY@EMAIL2.COM,1187,Calvin Klein Zipper Sheath Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 9:18,-,Clothes,Clothes,0,0,0,0,0,0
GREG.PITT@EMAIL2.COM,490,Calvin Klein Sleevess Belted Striped Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:26,-,Clothes,Clothes,0,0,0,0,0,0
GREG.PITT@EMAIL2.COM,490,Calvin Klein Horseshoe Neckline Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:26,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Calvin Klein Textured Sheath Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:24,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.MOSS@EMAIL1.COM,584,Elie Tahari Women's Kyle Knit Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:17,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Elie Tahari Women's Kyle Twist Knit Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:36,-,Clothes,Clothes,0,0,0,0,0,0
GREG.BIRD,44,Nike Women's Black Leggings,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:59,-,Clothes,Clothes,0,0,0,0,0,0
GREG.BIRD,44,Nike Women's Blue Leggings,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:59,-,Clothes,Clothes,0,0,0,0,0,0
GREG.BIRD,44,Nike Women's Miulticolor Leggings,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:15,-,Clothes,Clothes,0,0,0,0,0,0
GREG.BIRD,44,Nike Women's Flash Running Tights,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:15,-,Clothes,Clothes,0,0,0,0,0,0
GREG.BIRD,44,Elie Tahari One Button Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:15,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Eggplant Career Suit,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:32,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Black Career Suit,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:32,-,Clothes,Clothes,0,0,0,0,0,0
GREG.BIRD,44,Elie Tahari Scarlett Sleeveless Blouse,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:15,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 7:32,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 7:32,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.MONK,150,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:59,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.MONK,150,Elie Tahari White Career Blouse,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:59,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.MONK,150,Nike Women's Hyperspike Shoe,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 3:01,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Women's Air Max Running Shoe,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:57,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Women's Free 5.0 Running Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:57,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.MONK,150,Nike  Women's Air Max,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 3:01,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Nike Juvenate Women's Gold Shoes,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:36,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Nike Women Comfort+ Running Sneakers,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:36,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Nike Women Free Running Sneakers,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:36,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Ralph Lauren Hooded Pullover,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:36,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Ralph Lauren Cotton Indigo Sweater ,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:36,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Ralph Lauren Cotton Raglan Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:36,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Ralph Lauren Cashmere Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:19,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Ralph Lauren Ribbed Cotton Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:36,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Ralph Lauren Sport Cable Knit Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:36,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Guess Women's Full Collar Short Down Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:36,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.MONK,150,Guess Women's Wrap Coat,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 3:01,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.MONK,150,Guess Women's Quilted Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 3:01,-,Clothes,Clothes,0,0,0,0,0,0
BOB.JACKSON,164,Guess Women's Moto Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 16:34,-,Clothes,Clothes,0,0,0,0,0,0
BOB.JACKSON,164,Guess Women's Jean Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 16:34,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Guess Women's Skinny Jeans,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 5:37,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Guess Women's Boot Cut Jeans,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 5:37,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Guess Women's Mid-rise Jeans,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 5:37,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.WEBB,232,Tommy Hilfiger Jacquard Tote,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:50,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.WEBB,232,Tommy Arianna Tote,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:50,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Tommy Hilfiger Everyday Tote,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 5:37,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.WEBB,232,Tommy Hilfiger Alexa purse ,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:50,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Elie Tahari Jocelyn Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:03,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.WEBB,232,Elie Tahari Emory Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:50,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.WEBB,232,Elie Tahari Ophelia Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:50,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.WEBB,232,Elie Tahari Gwenyth Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:50,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Adidas Black Running Tights,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:03,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Adidas Originals Black Hoodie,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 5:47,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Adidas Originals Grey Hoodie,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 5:47,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Adidas Originals Classic White Sweatshirt,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 5:47,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Adidas Originals Classic Black Sweatshirt,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 5:47,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Adidas Originals Classic Grey Sweatshirt,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:19,-,Clothes,Clothes,0,0,0,0,0,0
ROSSWEBB@EMAIL1.COM,439,Adidas Originals Grey Running Tights,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 17:51,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Adidas Training Pant - Black,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:19,-,Clothes,Clothes,0,0,0,0,0,0
ROSSWEBB@EMAIL1.COM,439,Adidas Training Pant - White,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 17:51,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Adidas Classic 3-stripe pant,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:19,-,Clothes,Clothes,0,0,0,0,0,0
ROSSWEBB@EMAIL1.COM,439,Adidas Classic 3-stripe pant - blue,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 17:51,-,Clothes,Clothes,0,0,0,0,0,0
ROSSWEBB@EMAIL1.COM,439,Elie Tahari Lace Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 17:51,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Adidas Training Pant - Black,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:19,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Adidas Originals Grey Running Tights,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 7:19,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Anastasia Beverly Hills Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 7:19,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Guess Fit and Flair Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 7:19,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Bar III Cropped Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 7:19,-,Clothes,Clothes,0,0,0,0,0,0
CHRIS.BODZ,90,Anne Klein Fayza Dress Shoes,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 7:19,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.BIRD,226,Anne Klein Barb Dress Shoes,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 20:41,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.BIRD,226,Calvin Klein Gayle High Heel Shoes,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 20:41,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.BIRD,226,Calvin Klein Catherine High Heel Shoes,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 20:41,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.BIRD,226,Calvin Klein Zipper Sheath Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 20:41,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.BIRD,226,Calvin Klein Sleevess Belted Striped Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:00,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.WEBB@EMAIL1.COM,674,Calvin Klein Horseshoe Neckline Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 3:03,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.WEBB@EMAIL1.COM,674,Calvin Klein Textured Sheath Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 3:03,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.WEBB@EMAIL1.COM,674,Elie Tahari Women's Kyle Knit Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 3:03,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.WEBB@EMAIL1.COM,674,Elie Tahari Women's Kyle Twist Knit Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 3:03,-,Clothes,Clothes,0,0,0,0,0,0
TREVOR.BIRD,226,Nike Women's Black Leggings,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 7:00,-,Clothes,Clothes,0,0,0,0,0,0
JACOB.WILSON,275,Nike Women's Blue Leggings,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:12,-,Clothes,Clothes,0,0,0,0,0,0
JACOB.WILSON,275,Nike Women's Miulticolor Leggings,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:12,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.WEBB@EMAIL1.COM,674,Nike Women's Flash Running Tights,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:17,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.WEBB@EMAIL1.COM,674,Elie Tahari One Button Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:17,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Eggplant Career Suit,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:04,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.WEBB@EMAIL1.COM,674,Elie Tahari Black Career Suit,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:17,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.WEBB@EMAIL1.COM,674,Elie Tahari Scarlett Sleeveless Blouse,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:17,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.WEBB@EMAIL1.COM,674,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:17,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.WEBB@EMAIL1.COM,674,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:17,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:04,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari White Career Blouse,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:04,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Women's Hyperspike Shoe,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:04,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Women's Air Max Running Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:04,-,Clothes,Clothes,0,0,0,0,0,0
